StartEffDate,EndEffDate,Cost,City,County,State,Zip,Svc Type,Mat,Sched,TempOrPerm,Container,Size
3/9/2021,3/19/2021,397.28,WARREN,Macomb,MI,48089,H,T,OC,Temporary,OT,YRDS-30
3/9/2021,3/12/2021,105.75,CHICAGO,Cook,IL,60642,H,T,OC,Temporary,OT,YRDS-30
3/9/2021,3/17/2021,202.51,AUSTELL,Cobb,GA,30106,H,T,OC,Temporary,OT,YRDS-30
3/9/2021,3/12/2021,138.6,SAINT CHARLES,Saint Charles,MO,63303,H,T,OC,Temporary,OT,YRDS-30
3/9/2021,3/15/2021,33.66,QUEEN CREEK,Maricopa,AZ,85142,H,T,OC,Temporary,OT,YRDS-30
3/9/2021,3/16/2021,184.08,TEXARKANA,Bowie,TX,75503,H,T,OC,Temporary,OT,YRDS-30
3/9/2021,3/15/2021,321,REIDSVILLE,Rockingham,NC,27320,H,T,OC,Temporary,OT,YRDS-30
3/9/2021,3/19/2021,102.03,DENVER,Denver,CO,80222,DSP,C&D,SOC,Temporary,OT,YRDS-10
3/9/2021,NULL,189.75,STATESVILLE,Iredell,NC,28625,DSP,T,SOC,Permanent,CMP,YRDS-42
3/9/2021,NULL,85.59,MOLINE,Rock Island,IL,61265,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,3/25/2021,273.73,CLAREMORE,Rogers,OK,74017,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/30/2021,259.6,HOUSTON,Harris,TX,77084,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/24/2021,225.95,AMSTERDAM,Montgomery,NY,12010,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/15/2021,211.66,RALEIGH,Wake,NC,27604,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/24/2021,290,ANDOVER,Anoka,MN,55304,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/24/2021,369.42,ABINGTON,Montgomery,PA,19001,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/24/2021,297.18,AUSTELL,Cobb,GA,30106,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/24/2021,212.96,HACKENSACK,Bergen,NJ,7601,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/15/2021,455,METROPOLIS,Massac,IL,62960,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/15/2021,250,SHREVEPORT,Caddo,LA,71105,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/24/2021,215,HOUSTON,Harris,TX,77042,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/15/2021,250,MOUNT PLEASANT,Charleston,SC,29464,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/26/2021,255,TREVOSE,Bucks,PA,19053,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/16/2021,400,MEMPHIS,Shelby,TN,38122,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/26/2021,300,JERICHO,Nassau,NY,11753,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/20/2021,190.13,PHOENIX,Maricopa,AZ,85035,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/30/2021,105.66,LINDON,Utah,UT,84042,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/24/2021,441.4,SUNNY ISLES BEACH,Miami-Dade,FL,33160,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,3/16/2021,275,HIALEAH GARDENS,Miami-Dade,FL,33016,H,T,OC,Temporary,OT,YRDS-30
3/10/2021,NULL,35,TOMS RIVER,Ocean,NJ,8755,DSP,SSR,SOC,Permanent,CMP,YRDS-30
3/10/2021,NULL,52.75,HYATTSVILLE,Prince Georges,MD,20781,DSP,WD,SOC,Temporary,OT,YRDS-30
3/10/2021,3/10/2021,186,BRAINERD,Crow Wing,MN,56401,DSP,C&D,SOC,Permanent,OT,YRDS-20
3/10/2021,NULL,84.93,HALFMOON,Saratoga,NY,12065,DSP,T,SOC,Permanent,CMP,YRDS-34
3/10/2021,6/30/2021,98,SAN DIEGO,San Diego,CA,92123,DSP,T,SOC,Permanent,OT,YRDS-40
3/10/2021,6/20/2021,115.44,NEW PALTZ,Ulster,NY,12561,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,4/30/2021,53.5,LAWRENCEVILLE,Gwinnett,GA,30043,DSP,T,SOC,Permanent,CMP,YRDS-35
3/10/2021,NULL,44.32,BUFFALO,Erie,NY,14221,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,33,CEDAR BLUFF,Tazewell,VA,24609,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,NULL,66.71,GUNTERSVILLE,Marshall,AL,35976,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,6/30/2021,38,MACON,Bibb,GA,31210,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,57,FRANKLIN,Franklin City,VA,23851,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,40,RUSSELLVILLE,Pope,AR,72801,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,57.89,MCCOMB,Pike,MS,39648,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,47,COLUMBIA,Maury,TN,38401,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,48,MERIDIAN,Lauderdale,MS,39301,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,71.09,BRANSON,Taney,MO,65616,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,5/31/2021,45,VICKSBURG,Warren,MS,39180,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,45,SEBRING,Highlands,FL,33870,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,39.9,MORRISTOWN,Hamblen,TN,37813,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,49.75,BLUEFIELD,Mercer,WV,24701,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,41.75,MOUNT HOPE,Fayette,WV,25880,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,38,FORT WORTH,Tarrant,TX,76177,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,38.5,BOSSIER CITY,Bossier,LA,71111,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,37.69,DALTON,Whitfield,GA,30721,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,34.5,THOMASTON,Upson,GA,30286,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,55,LYNCHBURG,Lynchburg City,VA,24502,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,36,MYRTLE BEACH,Horry,SC,29577,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,34.95,CHATTANOOGA,Hamilton,TN,37421,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,53,SOUTH BOSTON,Halifax,VA,24592,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,64.75,GAINESVILLE,Alachua,FL,32605,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,39.84,DECATUR,De Kalb,GA,30034,DSP,T,SOC,Permanent,CMP,YRDS-34
3/10/2021,NULL,39.99,JACKSONVILLE,Duval,FL,32256,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,NULL,44,GREENSBORO,Guilford,NC,27409,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,66.79,MEDLEY,Miami-Dade,FL,33178,DSP,T,SOC,Permanent,CMP,YRDS-35
3/10/2021,NULL,55,HYATTSVILLE,Prince Georges,MD,20781,DSP,T,SOC,Temporary,CMP,YRDS-32
3/10/2021,6/30/2021,46.1,HILTON HEAD ISLAND,Beaufort,SC,29928,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,6/30/2021,34.69,HARTWELL,Hart,GA,30643,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,6/30/2021,57.73,CHARLOTTE,Mecklenburg,NC,28217,DSP,T,SOC,Permanent,CMP,YRDS-42
3/10/2021,6/30/2021,43.47,ROCK HILL,York,SC,29730,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,6/30/2021,66.79,BRUNSWICK,Glynn,GA,31525,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,6/30/2021,45.85,SAVANNAH,Chatham,GA,31406,DSP,T,SOC,Permanent,CMP,YRDS-34
3/10/2021,NULL,61.79,CHARLOTTESVILLE,Albemarle,VA,22901,DSP,T,SOC,Permanent,CMP,YRDS-30
3/10/2021,NULL,47.61,GALLATIN,Sumner,TN,37066,DSP,T,SOC,Permanent,CMP,YRDS-42
3/10/2021,6/30/2021,80.89,GAFFNEY,Cherokee,SC,29341,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,45.54,ORANGEBURG,Orangeburg,SC,29115,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,44.04,MARIETTA,Cobb,GA,30064,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,34.16,SPARTANBURG,Spartanburg,SC,29301,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,36.23,SPANISH FORT,Baldwin,AL,36527,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,42.44,GAINESVILLE,Hall,GA,30501,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,48.91,JACKSON,Hinds,MS,39272,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,35.28,GREER,Greenville,SC,29650,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,30.86,BLYTHEWOOD,Richland,SC,29016,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,49.94,NEWNAN,Coweta,GA,30265,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,40.88,LAKELAND,Polk,FL,33803,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,8/31/2021,24.84,OAK RIDGE,Anderson,TN,37830,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,33.12,RIDGELAND,Madison,MS,39157,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,56.8,JONESVILLE,Union,SC,29353,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,24.84,MONROE,Ouachita,LA,71203,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,44.51,LAUREL,Jones,MS,39440,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,44.31,BETHLEHEM,Barrow,GA,30620,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,72.08,LAND O LAKES,Pasco,FL,34639,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,42.59,MOBILE,Mobile,AL,36606,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,6/30/2021,65.69,SPRING HILL,Hernando,FL,34613,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,63.32,HARRISONBURG,Harrisonburg City,VA,22801,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,34.98,BIRMINGHAM,Jefferson,AL,35244,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,39.02,TUSCALOOSA,Tuscaloosa,AL,35404,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,34.98,BIRMINGHAM,Jefferson,AL,35244,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,39.02,TUSCALOOSA,Tuscaloosa,AL,35404,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,65.44,MONTGOMERY,Montgomery,AL,36117,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,37.48,ROGERS,Benton,AR,72756,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,62.54,PENSACOLA,Escambia,FL,32504,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,28.98,DENHAM SPRINGS,Livingston,LA,70726,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,45,GREENSBORO,Guilford,NC,27408,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,56.59,GREENEVILLE,Greene,TN,37745,DSP,T,SOC,Permanent,CMP,YRDS-40
3/10/2021,NULL,47.61,SPRINGFIELD,Robertson,TN,37172,DSP,T,SOC,Permanent,CMP,YRDS-40
3/11/2021,3/12/2021,197,DALLAS,Dallas,TX,75237,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/15/2021,160,HORIZON CITY,El Paso,TX,79928,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/15/2021,300,BAY SHORE,Suffolk,NY,11706,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/15/2021,250,NORTH CHARLESTON,Charleston,SC,29406,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/18/2021,480,SPRINGFIELD,Sangamon,IL,62702,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/25/2021,395,TEMPE,Maricopa,AZ,85284,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/15/2021,225,FAIRMONT,Hamilton,OH,45211,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/15/2021,285,PORT READING,Middlesex,NJ,7064,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/17/2021,316.25,JACKSONVILLE,Pulaski,AR,72076,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/16/2021,388.12,TOLEDO,Lucas,OH,43612,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/16/2021,398.88,INDIANAPOLIS,Marion,IN,46219,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/30/2021,305,BLOOMINGTON,McLean,IL,61705,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/20/2021,500,CHICAGO,Cook,IL,60636,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/25/2021,275,EAST HAVEN,New Haven,CT,6512,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/16/2021,432.18,PLAISTOW,Rockingham,NH,3865,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/30/2021,230.32,LITTLETON,Jefferson,CO,80123,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/26/2021,516.04,HOUGHTON LAKE,Roscommon,MI,48629,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/17/2021,228.66,LOMBARD,Du Page,IL,60148,H,T,OC,Temporary,OT,YRDS-30
3/11/2021,3/31/2021,21,BRAINERD,Crow Wing,MN,56401,DSP,C&D,SOC,Permanent,OT,YRDS-20
3/11/2021,NULL,45,EDINBURGH,Johnson,IN,46124,DSP,T,SOC,Temporary,OT,YRDS-30
3/11/2021,5/31/2021,230.76,PHILADELPHIA,Philadelphia,PA,19153,DSP,T,SOC,Permanent,CMP,YRDS-40
3/11/2021,NULL,135,HIGH POINT,Guilford,NC,27260,DSP,T,SOC,Permanent,OT,YRDS-30
3/12/2021,3/19/2021,153.43,CALUMET PARK,Cook,IL,60827,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,196.9,CHICAGO,Cook,IL,60634,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,265,MUNHALL,Allegheny,PA,15120,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/30/2021,250,RANDALLSTOWN,Baltimore,MD,21133,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,163.85,OTTAWA,La Salle,IL,61350,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,211,FORT WORTH,Tarrant,TX,76120,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/23/2021,359.75,CANFIELD,Mahoning,OH,44406,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/18/2021,97.55,RIVERDALE,Weber,UT,84405,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/26/2021,315.76,CLEVELAND,Cuyahoga,OH,44124,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/26/2021,500.43,HENDERSONVILLE,Sumner,TN,37075,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/26/2021,318.49,Erie,Erie,PA,16509,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/15/2021,100,VALDOSTA,Lowndes,GA,31602,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/30/2021,225,CARBONDALE,Jackson,IL,62901,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/17/2021,190,ODESSA,Ector,TX,79761,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/17/2021,425,ATMORE,Escambia,AL,36502,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,160,EL PASO,El Paso,TX,79907,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,425,HEALDTON,Carter,OK,73438,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/24/2021,195,SPRINGFIELD,Delaware,PA,19064,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/30/2021,492,JOPLIN,Jasper,MO,64801,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/16/2021,205,CHARLESTON,Charleston,SC,29412,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/18/2021,241.82,WEATHERFORD,Parker,TX,76087,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/15/2021,265,NORTH BERGEN,Hudson,NJ,7047,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/25/2021,250,MONROE,Monroe,MI,48162,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/15/2021,410.38,CHARLOTTESVILLE,Albemarle,VA,22911,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,236,CHICAGO,Cook,IL,60652,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/22/2021,233.25,KENOSHA,Kenosha,WI,53142,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,133,SAINT CHARLES,Saint Charles,MO,63301,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/22/2021,272.44,ALEXANDRIA,Fairfax,VA,22306,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/15/2021,1200,MARYSVILLE,Saint Clair,MI,48040,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/23/2021,222.87,LOUISVILLE,Jefferson,KY,40241,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/30/2021,345.74,DEARBORN HEIGHTS,Wayne,MI,48125,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/30/2021,219.21,CAVE CREEK,Maricopa,AZ,85331,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/16/2021,120.55,PRESCOTT,Yavapai,AZ,86303,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/18/2021,414,RIPLEY,Jackson,WV,25271,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,3/22/2021,303.78,La Cygne,Linn,KS,66040,H,T,OC,Temporary,OT,YRDS-30
3/12/2021,5/31/2021,135.63,BEDFORD PARK,Cook,IL,60638,DSP,C&D,SOC,Permanent,OT,YRDS-30
3/12/2021,5/31/2021,135.63,BEDFORD PARK,Cook,IL,60638,DSP,C&D,SOC,Permanent,OT,YRDS-30
3/12/2021,6/20/2021,654.85,KNOXVILLE,Knox,TN,37914,DSP,C&D,SOC,Permanent,OT,YRDS-30
3/12/2021,3/31/2021,25.59,KNOXVILLE,Knox,TN,37914,DSP,C&D,SOC,Permanent,OT,YRDS-40
3/12/2021,5/11/2021,165,HIGH RIDGE,Jefferson,MO,63049,DSP,T,SOC,Temporary,OT,YRDS-30
3/12/2021,3/19/2021,226.32,DURHAM,Durham,NC,27703,DSP,T,SOC,Permanent,CMP,YRDS-34
3/13/2021,3/29/2021,375,FALLS CHURCH,Fairfax,VA,22041,H,T,OC,Temporary,OT,YRDS-30
3/13/2021,3/27/2021,250,LYNCHBURG,Lynchburg City,VA,24502,H,T,OC,Temporary,OT,YRDS-30
3/13/2021,3/26/2021,1200,SHREVEPORT,Caddo,LA,71105,H,T,OC,Temporary,OT,YRDS-30
3/13/2021,3/24/2021,180,ROELAND PARK,Johnson,KS,66205,H,T,OC,Temporary,OT,YRDS-30
3/14/2021,3/16/2021,175,SCHERERVILLE,Lake,IN,46375,H,T,OC,Temporary,OT,YRDS-30
3/14/2021,3/30/2021,125,Erie,Erie,PA,16509,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/23/2021,101.25,MATTESON,Cook,IL,60443,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/19/2021,401.73,VICKSBURG,Warren,MS,39180,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/19/2021,220,LITTLE ROCK,Pulaski,AR,72209,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/30/2021,185,ATLANTA,Fulton,GA,30339,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/29/2021,193.5,LANGHORNE,Bucks,PA,19047,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/29/2021,339.5,POTTSTOWN,Montgomery,PA,19464,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/23/2021,250,SHREVEPORT,Caddo,LA,71108,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/19/2021,160,EL PASO,El Paso,TX,79907,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/19/2021,250,MIDDLETOWN,Orange,NY,10940,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/29/2021,275,FARMINGDALE,Nassau,NY,11735,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/31/2021,225,CINCINNATI,Hamilton,OH,45255,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/23/2021,185,HOPE MILLS,Cumberland,NC,28348,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/22/2021,225,MADISON,Jefferson,IN,47250,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/26/2021,250,WICHITA FALLS,Wichita,TX,76302,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/26/2021,250,LEXINGTON,Fayette,KY,40509,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/15/2021,393.39,DALLAS,Dallas,TX,75236,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/23/2021,235.57,WHITEHALL,Lehigh,PA,18052,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/17/2021,360.74,BLOOMFIELD HILLS,Oakland,MI,48302,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/29/2021,488.47,ROCHESTER,Monroe,NY,14626,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/22/2021,458,CHAPEL HILL,Orange,NC,27514,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/19/2021,425,ATLANTA,De Kalb,GA,30329,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/23/2021,175,RUTLAND,Rutland,VT,5701,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/30/2021,541.86,LANSING,Eaton,MI,48917,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/30/2021,127.19,CHICAGO,Cook,IL,60647,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/30/2021,150,HUDSON,Saint Croix,WI,54016,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/31/2021,193.17,DURANGO,La Plata,CO,81303,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,3/30/2021,271.35,AUSTIN,Travis,TX,78753,H,T,OC,Temporary,OT,YRDS-30
3/15/2021,7/8/2021,163.5,SUGAR LAND,Fort Bend,TX,77498,DSP,C&D,SOC,Temporary,OT,YRDS-30
3/15/2021,3/31/2021,61,AUBURN,Androscoggin,ME,4210,DSP,C&D,SOC,Temporary,OT,YRDS-30
3/15/2021,4/25/2021,29.95,HALTOM CITY,Tarrant,TX,76117,DSP,T,SOC,Permanent,OT,YRDS-30
3/15/2021,9/30/2021,95,NEW YORK,New York,NY,10001,DSP,T,SOC,Permanent,CMP,YRDS-40
3/15/2021,4/6/2021,83.43,INDIANAPOLIS,Marion,IN,46225,DSP,T,SOC,Seasonal,CMP,YRDS-20
3/15/2021,NULL,45.58,BATON ROUGE,East Baton Rouge,LA,70810,DSP,T,SOC,Permanent,CMP,YRDS-38
3/15/2021,5/6/2021,126,INDIANAPOLIS,Marion,IN,46268,DSP,T,SOC,Temporary,OT,YRDS-20
3/15/2021,5/31/2021,64.56,LANSING,Eaton,MI,48917,DSP,T,SOC,Permanent,CMP,YRDS-42
3/15/2021,NULL,127.89,BROCKPORT,Monroe,NY,14420,DSP,T,SOC,Permanent,CMP,YRDS-40
3/16/2021,3/23/2021,134.03,CHICAGO,Cook,IL,60644,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/23/2021,184,BRADDOCK HILLS,Allegheny,PA,15221,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/19/2021,465.92,BATTLE CREEK,Calhoun,MI,49037,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/19/2021,211,FORT WORTH,Tarrant,TX,76107,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/19/2021,137.43,BERWYN,Cook,IL,60402,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/24/2021,371.4,POUGHKEEPSIE,Dutchess,NY,12601,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/18/2021,355.64,DECATUR,De Kalb,GA,30032,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/25/2021,327.1,BROCKTON,Plymouth,MA,2301,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/19/2021,258,ATLANTA,Fulton,GA,30311,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/30/2021,135.18,PHOENIX,Maricopa,AZ,85015,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/19/2021,300,MEDFORD,Suffolk,NY,11763,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/23/2021,577,TALLASSEE,Elmore,AL,36078,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/30/2021,270,CHATTANOOGA,Hamilton,TN,37411,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/17/2021,577,PADUCAH,McCracken,KY,42001,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/19/2021,250,MOUNT PLEASANT,Charleston,SC,29464,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/22/2021,250,NORTH CHARLESTON,Charleston,SC,29406,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/19/2021,205,CHARLESTON,Charleston,SC,29414,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/18/2021,250,LEXINGTON,Fayette,KY,40503,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/24/2021,287.22,SAN DIEGO,San Diego,CA,92126,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/29/2021,401.26,SAGINAW,Saginaw,MI,48602,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/30/2021,489,BOWIE,Prince Georges,MD,20716,H,T,OC,Temporary,OT,YRDS-30
3/16/2021,3/18/2021,487.55,FORT WAYNE,Allen,IN,46805,H,T,OC,Temporary,OT,YRDS-30
